sent,source,effective,expires,senderName,headline,description,instruction,web,alert_title,severity_level,alert_disease,areaDesc,areaDesc_EN,circle,ISO3166,areaDetail,ISO3166_2
"2019-06-05T08:36:58+08:00","CDC","2019-06-05T08:36:58+08:00","2019-09-05T08:36:58+08:00","疾病管制署","美國-退伍軍人病","美國俄亥俄州富蘭克林郡格羅夫城(Grove)一醫院發生疫情，4/28-5/31累計至少7例確診，其中1例死亡。當局已要求該醫院採取適當措施，包含清消所有水管及冷卻水塔等設施。美國自2000年起病例數持續增加，2017年累計報告約7,500例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=kZulpz5rlfJ6N-HoXtS8kQ","國際重要疫情資訊","","退伍軍人病","美國","USA","38.82,-100.54","US","",""
"2019-06-05T08:33:25+08:00","CDC","2019-06-05T08:33:25+08:00","2019-09-05T08:33:25+08:00","疾病管制署","美國-麻疹","美國疫情緩降，CDC公布近一週(5/25-5/31)新增41例，今年截至5/31累計26州報告981例確診，為該國自1992年(963例)以來最高；病例分布於紐約市布魯克林區(550例)為最多，其次為紐約州羅克蘭郡(254例)。截至5/24，紐約市針對19歲以下民眾已施打逾2萬5千劑疫苗。CDC表示若疫情持續爆發至夏季，將失去麻疹消除的認證資格。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=oxS6Mk_2pnnDI8-CyZuIkg","國際重要疫情資訊","","麻疹","美國","USA","38.82,-100.54","US","",""
"2019-06-05T08:29:26+08:00","CDC","2019-06-05T08:29:26+08:00","2019-09-05T08:29:26+08:00","疾病管制署","美國-H1N1v流感","美國通報今年首例(前已掌握)，密西根州個案，已康復，無國外旅遊史及豬隻暴露史，感染源調查中。該國2005-2019/6/1累計483例感染流感變異株病例，其中22例為H1N1v(1例死亡)，該國前一例發生於2017年愛荷華州。WHO表示，由於A/H1N1持續於豬群中檢出，推測未來仍可能發生病例，惟該變異株病毒不易人傳人，且多為輕症，造成社區傳播的可能性低。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=Gib46COImolu7LrfletGIQ","國際重要疫情資訊","","新型A型流感","美國","USA","38.82,-100.54","US","",""
"2019-06-05T08:26:37+08:00","CDC","2019-06-05T08:26:37+08:00","2019-09-05T08:26:37+08:00","疾病管制署","喀麥隆-小兒麻痺症","WHO於6/3公布與奈及利亞及查德相鄰之喀麥隆極北省(Far North)，4/20於一醫院收集之環境檢體呈cVDPV2陽性，經基因分析顯示，與奈及利亞目前發生之cVDPV2疫情相關。該省2018年疫苗接種率略高於70%，當局已加強三國交界處的查德湖地區mOPV2接種，以因應奈及利亞疫情。WHO評估，由於查德湖地區大規模人口流動，以及區域間接種率落差，自該地區傳播至國際之風險為高。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=QyJxhMj-1Pz23cuF1xa5lA","國際重要疫情資訊","","小兒麻痺症/急性無力肢體麻痺","喀麥隆","Republic of Cameroon","5.79,12.52","CM","",""
"2019-06-04T08:42:24+08:00","CDC","2019-06-04T08:42:24+08:00","2019-09-04T08:42:24+08:00","疾病管制署","美國-鼠傷寒沙門桿菌","美國於5/30更新疫情，今年3/29-5/30新增6州報告10例，該國累計17州27例感染，病例中2例住院，逾4成為12歲以下兒童，分布以明尼蘇達州5例為多；9成受調查病例曾與刺蝟接觸，亦自部分寵物刺蝟中檢出相同菌株，感染源疑似為寵物刺猬，惟目前尚未發現該動物之共同來源。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=VwEHXe88SsZvY09IcW1QXQ","國際重要疫情資訊","","","美國","USA","38.82,-100.54","US","",""
"2019-06-04T08:40:14+08:00","CDC","2019-06-04T08:40:14+08:00","2019-09-04T08:40:14+08:00","疾病管制署","越南-腸病毒","據報導，越南5月累計近3,000例，其中1例死亡；今年截至5月累計約14,000例，其中2例死亡。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=BaYNfr2PB6DCpKjtTwJffA","國際重要疫情資訊","","腸病毒感染併發重症","越南","Vietnam","14.68,108.10","VN","",""
"2019-06-04T08:38:20+08:00","CDC","2019-06-04T08:38:20+08:00","2019-09-04T08:38:20+08:00","疾病管制署","宏都拉斯-登革熱","宏都拉斯今年截至4月底累計報告近6,900例，高於去年同期約2,300例；病例中3成為重症，逾6成分布於哥德斯省(Cortes)；當地已展開社區衛教及擴大病媒蚊防治。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=J6MNElF1n1ycz0eKO2NY-Q","國際重要疫情資訊","","登革熱","宏都拉斯","Honduras","14.92,-87.12","HN","",""
"2019-06-04T08:36:13+08:00","CDC","2019-06-04T08:36:13+08:00","2019-09-04T08:36:13+08:00","疾病管制署","巴基斯坦-HIV      ","WHO於6/2公布近期巴基斯坦東南部信德省拉爾卡納區(Larkana)，自2003年來第4次爆發疫情(前已掌握)，4/25-5/30已篩檢23,000餘人，其中727人為陽性，近6成為2-5歲兒童；危險因子確認為不符合感控措施之注射、分娩及輸血等醫療行為。當局已設置兒科治療診所，並關閉違法機構。WHO已於5/28進駐協助，並評估該區內傳播風險為高，鄰近地區為中，該國其他地區為低，區域及國際為非常低。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=yYTku1B_feo3mrGl5_PcGw","國際重要疫情資訊","","人類免疫缺乏病毒感染","巴基斯坦","Pakistan","29.95,69.47","PK","",""
"2019-06-04T08:30:07+08:00","CDC","2019-06-04T08:30:07+08:00","2019-09-04T08:30:07+08:00","疾病管制署","丹麥-H1N2v流感","丹麥通報新增1例，74歲女性，4/7發病，已康復，個案未接種季節性流感疫苗，具克羅埃西亞、波赫(Bosnia)及蒙特內哥羅旅遊史。基因分析顯示為A(H1N1)pdm09及A(H3N2)重組病毒。當局評估造成後續傳播之風險為低；美國CDC亦曾評估該病毒與季節性流感病毒風險相當，且疫苗對其具部分保護力。歐洲地區今年累積3例，前2例發現於瑞典。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=ZvomEIH90M4480MSIgsVXw","國際重要疫情資訊","","新型A型流感","丹麥","Denmark","55.36,10.06","DK","",""
"2019-06-03T08:33:14+08:00","CDC","2019-06-03T08:33:14+08:00","2019-09-03T08:33:14+08:00","疾病管制署","尚比亞-霍亂","WHO 5/31公布尚比亞北方省姆普隆古(Mpulungu)縣自4月初爆發疫情，4/3檢出首例病例，為3歲女童，經檢測菌株型別為Vibrio cholerae O1 Ogawa，截至5/22共累計253例疑似病例，其中49例確診，6例死亡(CFR:2.3%)。當局持續進行疫情調查、環境清消作業及推動口服疫苗接種計畫。WHO表示因該縣鄰近剛果民主共和國、坦尚尼亞、蒲隆地等國，地區及跨國漁業貿易頻繁，惟該國有能力因應疫情，且雨季已結束，疫情擴散機率降低，故評估境內及區域傳播風險為中度，國際間傳播風險為低。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=tZqHvil9Fqg6-TEUAPqnIA","國際重要疫情資訊","","霍亂","尚比亞","Zambia","-13.49,27.77","ZM","",""
"2019-06-03T08:29:48+08:00","CDC","2019-06-03T08:29:48+08:00","2019-09-03T08:29:48+08:00","疾病管制署","泰國-豬鏈球菌感染症","泰國疫情緩升，第20週(5/18-5/23)新增報告12例，今年累計報告23府149例(15例死亡)，高於2017-2018年同期130及102例(6及7例死亡)；病例多為65歲以上，其次為45-64歲，病例分布以該國北部為主，其次為東北及中部。當局呼籲應避免生食豬肉。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=ZGWkpTUZchzGjQYdsvhnvg","國際重要疫情資訊","","第二型豬鏈球菌感染症","泰國","Thailand","15.02,101.51","TH","",""
"2019-06-03T08:25:25+08:00","CDC","2019-06-03T08:25:25+08:00","2019-09-03T08:25:25+08:00","疾病管制署","泰國-流感","泰國今年截至5/27累計約16.3萬例(11例死亡)，高於去年同期約5萬例，發生率以曼谷、羅勇(Rayong)及清邁為高；當局預測疫情可能持續上升。依該國近5年監測數據顯示，疫情高峰期多發生於5-9月。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=U-jQVIJGLmsBASRwxR1gOA","國際重要疫情資訊","","流感併發重症","泰國","Thailand","15.02,101.51","TH","",""
"2019-06-03T08:23:44+08:00","CDC","2019-06-03T08:23:44+08:00","2019-09-03T08:23:44+08:00","疾病管制署","越南-麻疹","越南疫情持續；據報導，5月份新增5,700例疑似病例，其中1,200例確診，今年截至5月累計約22,000例疑似病例，其中3,400例確診，高於去年全年確診數(約2,800例)。","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=-MdCVTJBn0Uwr8HHoj8XHw","國際重要疫情資訊","第一級:注意(Watch)","麻疹","越南","Vietnam","14.68,108.10","VN","",""
"2019-06-03T08:19:41+08:00","CDC","2019-06-03T08:19:41+08:00","2019-09-03T08:19:41+08:00","疾病管制署","剛果民主共和國-伊波拉病毒感染","剛果民主共和國近一週新增79例，2018/5/11-2019/5/31累計1,982例(1,888例確診、94例極可能)，其中1,332人死亡，另有109例為醫護人員，其中37例死亡；自2018/8/8起累計128,310人接種實驗性疫苗(rVSV-ZEBOV)。近3週卡特瓦(Katwa)新增確診數下降，惟多個其他地區確診數增加，以馬巴拉科(Mabalako)佔23%為多。長期的不安全局勢及暴力事件頻傳，仍為疫情難以控制主因，另近期資料顯示，幼童感染者因普遍未獲妥善治療，造成致死率較高。WHO於5/28評估維持該國國內及區域傳播風險為非常高。","對當地採取加強防護","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=CE1x5WS968bz6KAEJnVXAg","國際重要疫情資訊","第二級:警示(Alert)","伊波拉病毒感染","剛果民主共和國","Congo,Democratic Republic of the","-3.07,24.52","CD","",""
"2019-05-31T08:41:32+08:00","CDC","2019-05-31T08:41:32+08:00","2019-08-31T08:41:32+08:00","疾病管制署","中國大陸-阿龍山病毒","中國大陸發表於新英格蘭醫學期刊(NEJM)之研究指出，於內蒙古發現一新型蜱媒傳染病，分離出未知片段RNA病毒，並命名為阿龍山病毒(ALSV)，可能為過去不明發熱性疾病之病因。指標個案於2017年出現頭痛、發燒，且曾遭蜱叮咬；該國累計共86名類似症狀患者，經過支持療法後全數康復，無人死亡，惟其中30名病患曾出現昏迷，推測可引發嚴重症狀。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=24Pdj82kia20EmUj_gNgnA","國際重要疫情資訊","","","中國大陸","China","34.307144,103.974609","CN","",""
"2019-05-31T08:39:07+08:00","CDC","2019-05-31T08:39:07+08:00","2019-08-31T08:39:07+08:00","疾病管制署","美國-狂犬病","美國佛羅里達州西部艾斯康比亞郡(Escambia)近期發生流浪貓攻擊人案件，該貓隻經檢測為病毒陽性。當局呼籲避免接觸野生及流浪動物。該國每年報告1-3例人類病例，2008-2017年間累計報告23例，其中8例為境外移入。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=UW9UyakbO8jazWAhnFsomw","國際重要疫情資訊","","狂犬病","美國","USA","38.82,-100.54","US","",""
"2019-05-31T08:35:21+08:00","CDC","2019-05-31T08:35:21+08:00","2019-08-31T08:35:21+08:00","疾病管制署","烏干達-不明原因疾病","烏干達衛生部針對近期2例孩童死亡事件(前已掌握)，於5/29排除伊波拉病毒感染症、馬堡病毒及其他出血熱。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=Fef6UdVBkb8i1BSN0x9nRg","國際重要疫情資訊","","","烏干達","Uganda","1.51,32.16","UG","",""
"2019-05-31T08:33:38+08:00","CDC","2019-05-31T08:33:38+08:00","2019-08-31T08:33:38+08:00","疾病管制署","美國-A型肝炎","美國佛羅里達州疫情持續上升，衛生部公布第21週(5/19-5/25)新增92例，今年截至5/25累計逾1,300例，病例主要分布於皮尼拉斯郡(Pinellas，254例)與帕斯科郡(Pasco，248例)。當局針對高風險族群積極進行疫苗接種，自2018/10以來接種人數已超過過去5年平均，近一週施打近7,300劑。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=JQLhPnmV0U78x2mjOlnbPA","國際重要疫情資訊","","急性病毒性A型肝炎","美國","USA","38.82,-100.54","US","",""
"2019-05-31T08:30:54+08:00","CDC","2019-05-31T08:30:54+08:00","2019-08-31T08:30:54+08:00","疾病管制署","巴基斯坦-HIV","巴基斯坦東南部信德省拉爾卡納(Larkana)於4月爆發疫情，今年截至5/28累計報告707例，逾8成為15歲以下兒童，可能與注射器重複使用、輸血污染及違法醫療行為有關。當局已篩檢24,000餘人，並於5/16設置治療診所，WHO與美國專家亦已協助調查。另聯合國愛滋病規劃署(UNAIDS)預估該國約60萬名不合格醫師(27萬名於該省工作)，該國估計約16萬3,000人感染。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=dV0iLCSLWH3tdzLmcxkesA","國際重要疫情資訊","","人類免疫缺乏病毒感染","巴基斯坦","Pakistan","29.95,69.47","PK","",""
"2019-05-31T08:29:19+08:00","CDC","2019-05-31T08:29:19+08:00","2019-08-31T08:29:19+08:00","疾病管制署","剛果民主共和國-小兒麻痺症","WHO於5/29公布第21次緊急會議結論，表示國際間疫情仍屬PHEIC事件，並建議將臨時性建議延長三個月。WHO指出，今年WPV1疫情顯著增加，其中巴基斯坦已累計17例，環境檢體陽性率亦上升，另近期發生病毒傳播至伊朗環境中之事件，評估國際傳播風險為自2014年宣布為PHEIC以來最高；另cVDPV2於奈及利亞及剛果民主共和國感染範圍擴大，顯示cVDPV傳播風險亦上升。各國應加強病例監測、常規疫苗接種、接種可近性、各國邊境合作及解決流動人口問題。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=Py9Xap82_dtj7a7gjankVQ","國際重要疫情資訊","","小兒麻痺症/急性無力肢體麻痺","剛果民主共和國","Congo,Democratic Republic of the","-3.07,24.52","CD","",""
"2019-05-31T08:25:10+08:00","CDC","2019-05-31T08:25:10+08:00","2019-08-31T08:25:10+08:00","疾病管制署","奈及利亞、巴基斯坦-小兒麻痺症","WHO於5/29公布第21次緊急會議結論，表示國際間疫情仍屬PHEIC事件，並建議將臨時性建議延長三個月。WHO指出，今年WPV1疫情顯著增加，其中巴基斯坦已累計17例，環境檢體陽性率亦上升，另近期發生病毒傳播至伊朗環境中之事件，評估國際傳播風險為自2014年宣布為PHEIC以來最高；另cVDPV2於奈及利亞及剛果民主共和國感染範圍擴大，顯示cVDPV傳播風險亦上升。各國應加強病例監測、常規疫苗接種、接種可近性、各國邊境合作及解決流動人口問題。","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=2Cd2Zu2FiDLIcapLLgr0PQ","國際重要疫情資訊","第一級:注意(Watch)","小兒麻痺症/急性無力肢體麻痺","奈及利亞,巴基斯坦","Nigeria,Pakistan","9.49,7.91","NG,PK","",""
"2019-05-30T09:28:50+08:00","CDC","2019-05-30T09:28:50+08:00","2019-08-30T09:28:50+08:00","疾病管制署","美國-大腸桿菌","美國CDC於5/24公布累計8州17例確診，年齡介於7-86歲，其中3例需住院，病例分布以紐約州及俄亥俄州各5例為多。爆發原因為麵粉商品受到大腸桿菌O126汙染，目前已將商品全數召回，當局呼籲民眾勿生食該批麵粉及其所製產品。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=XOJ-nC2uy8A0JGm9YQ1IWw","國際重要疫情資訊","","腸道出血性大腸桿菌感染症","美國","USA","38.82,-100.54","US","",""
"2019-05-30T09:14:16+08:00","CDC","2019-05-30T09:14:16+08:00","2019-08-30T09:14:16+08:00","疾病管制署","英國-性傳染病","英國蘇格蘭衛生部報告指出，2018年淋病、披衣菌感染以及梅毒病例皆有所上升，其中以淋病累計逾3,200例，較2017年增加24%為最多，且病例數為近10年最高，主因為男性病例增加了121%；披衣菌感染為該國最常被診斷出之性病，累計近16,400例，較2017年增加4%，病例以女性(58%)及年輕人(66%)為多；另梅毒累計455例，較前年增加14%。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=vXr-qxTOVOns4_pGw975QQ","國際重要疫情資訊","","梅毒,淋病","英國","United Kingdom of Great Britain and Northern Ireland","55.12,-3.07","GB","",""
"2019-05-30T09:09:18+08:00","CDC","2019-05-30T09:09:18+08:00","2019-08-30T09:09:18+08:00","疾病管制署","全球-流感","WHO於5/27更新全球疫情，北半球地區整體活動度低，南半球溫帶地區流感活動度增加。依4/29-5/12監測資料顯示，全球病毒型別仍以A型(57%)為主要流行株，並以A(H3N2)為多，另B型逐漸增加(43%)，97%為B(Victoria)。南半球地區中，澳洲及南非H3N2流感活動度增加，紐西蘭則為H3N2及B(Victoria)活動度均有增加。另澳洲病毒檢測量亦高於近年同期，南非亦已超過流行閾值；南美洲則以H1N1為主，其中智利活動度高於基準值。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=LB5NAcFBKLQ_oHcgyltJpQ","國際重要疫情資訊","","流感併發重症","澳大利亞,紐西蘭,南非","Australia,New Zealand,South Africa","-25.00,134.64","AU,NZ,ZA","",""
